District,Unit  ,Inci_no   ,incid_descrip,Alm_d  m            ,Disp_d    m           ,No  if_d    m          ,Roll_d    m           ,Arv_d    m            ,In_d    m             ,City                     ,Zip       ,Shift,Lattitude,Longitude
Old North End,L2,19-0006839,EMS call,10/29/2019 21:57,10/29/2019 21:57,10/29/2019 21:57,10/29/2019 22:01,10/29/2019 22:03,10/29/2019 22:15,BURLINGTON,5401,C,44.46653024,-73.23514859
New North End,L4,19-0005876,EMS call,9/19/2019 20:25,9/19/2019 20:25,9/19/2019 20:26,9/19/2019 20:28,9/19/2019 20:31,9/19/2019 20:42,BURLINGTON,5408,B,44.51827649,-73.26017419
Old North End,L2,18-0005655,EMS call,9/13/2018 21:26,9/13/2018 21:26,9/13/2018 21:27,9/13/2018 21:29,9/13/2018 21:32,9/13/2018 21:47,BURLINGTON,5401,C,44.50008534,-73.2356185
New North End,L4,19-0000858,EMS call,2/7/2019 22:27,2/7/2019 22:27,2/7/2019 22:27,2/7/2019 22:31,2/7/2019 22:34,2/7/2019 23:04,BURLINGTON,5408,C,44.53173561,-73.2723033
New North End,L2,18-0005854,EMS call,9/21/2018 7:16,9/21/2018 7:16,9/21/2018 7:17,9/21/2018 7:19,9/21/2018 7:25,9/21/2018 7:36,BURLINGTON,5408,B,44.50838954,-73.27372262
New North End,L4,19-0000874,EMS call,2/8/2019 9:25,2/8/2019 9:25,2/8/2019 9:25,2/8/2019 9:27,2/8/2019 9:30,2/8/2019 9:51,BURLINGTON,5408,A,44.52299238,-73.27546727
Old North End,L2,19-0003522,EMS call,6/13/2019 2:35,6/13/2019 2:35,6/13/2019 2:35,6/13/2019 2:38,6/13/2019 2:41,6/13/2019 3:01,BURLINGTON,5401,C,44.48070098,-73.202843
New North End,L4,19-0003448,EMS call,6/10/2019 10:24,6/10/2019 10:24,6/10/2019 10:25,6/10/2019 10:26,6/10/2019 10:28,6/10/2019 10:34,BURLINGTON,5408,C,44.53639869,-73.27298714
Old North End,L2,18-0006543,Police matter  Includes incidents where FD is called to a scene that should be handled by the police,10/17/2018 15:24,10/17/2018 15:24,10/17/2018 15:30,10/17/2018 15:30,10/17/2018 15:30,10/17/2018 15:34,BURLINGTON,5401,A,44.48480909,-73.2508239
New North End,L4,19-0003773,EMS call,6/23/2019 6:51,6/23/2019 6:51,6/23/2019 6:51,6/23/2019 6:53,6/23/2019 6:55,6/23/2019 7:06,BURLINGTON,5408,A,44.52016672,-73.22101535
Hill Section,22A1,18-0005821,Smoke detector activation due to malfunction,9/20/2018 4:58,9/20/2018 4:58,9/20/2018 5:03,9/20/2018 5:03,9/20/2018 5:06,9/20/2018 5:08,BURLINGTON,5401,A,44.46225136,-73.2005942
New North End,L4,19-0002839,EMS call,5/13/2019 11:59,5/13/2019 11:59,5/13/2019 12:00,5/13/2019 12:01,5/13/2019 12:03,5/13/2019 12:42,BURLINGTON,5408,B,44.50405245,-73.23171401
Hill Section,T1,18-0005840,Cooking fire involving the contents of a cooking vessel without fire extension beyond the vessel,9/20/2018 14:38,9/20/2018 14:38,9/20/2018 14:39,9/20/2018 14:41,9/20/2018 14:44,9/20/2018 14:47,BURLINGTON,5401,A,44.4736172,-73.22015711
New North End,L4,18-0007875,EMS call,12/21/2018 6:06,12/21/2018 6:06,12/21/2018 6:07,12/21/2018 6:08,12/21/2018 6:09,12/21/2018 6:34,BURLINGTON,5408,C,44.48275053,-73.25191021
Downtown,T1,18-0005920,"Emergency medical service incident, other",9/23/2018 5:41,9/23/2018 5:41,9/23/2018 5:42,9/23/2018 5:42,9/23/2018 5:49,9/23/2018 5:50,BURLINGTON,5401,A,44.48786895,-73.2092089
New North End,L4,19-0000018,Building or structure weakened or collapsed,1/1/2019 8:59,1/1/2019 8:59,1/1/2019 9:02,1/1/2019 9:02,1/1/2019 9:04,1/1/2019 9:19,BURLINGTON,5408,B,44.53377639,-73.25843788
Downtown,E1,18-0006039,EMS call,9/27/2018 17:47,9/27/2018 17:47,9/27/2018 17:47,9/27/2018 17:49,9/27/2018 17:51,9/27/2018 18:00,BURLINGTON,5401,B,44.46754258,-73.22654439
New North End,L4,19-0002242,Oil or other combustible liquid spill,4/15/2019 12:52,4/15/2019 12:52,4/15/2019 12:53,4/15/2019 12:56,4/15/2019 12:58,4/15/2019 13:33,BURLINGTON,5408,A,44.51066282,-73.24117852
New North End,22A1,19-0000843,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,2/7/2019 13:28,2/7/2019 13:28,2/7/2019 13:30,2/7/2019 13:31,2/7/2019 13:44,2/7/2019 15:01,BURLINGTON,5408,C,44.49820274,-73.26718188
New North End,L4,19-0005747,EMS call,9/14/2019 8:58,9/14/2019 8:58,9/14/2019 8:58,9/14/2019 8:59,9/14/2019 9:01,9/14/2019 9:15,BURLINGTON,5408,C,44.54150846,-73.24527287
Downtown,E1,19-0007137,"Smoke detector activation (no fire), unintentional",11/9/2019 14:52,11/9/2019 14:52,11/9/2019 14:52,11/9/2019 14:54,11/9/2019 14:56,11/9/2019 14:59,BURLINGTON,5401,B,44.48519996,-73.22054468
Hill Section,L4,19-0005824,EMS call,9/17/2019 13:40,9/17/2019 13:40,9/17/2019 13:40,9/17/2019 13:40,9/17/2019 13:43,9/17/2019 13:56,BURLINGTON,5401,C,44.48608901,-73.24209193
Hill Section,E1,18-0005974,EMS call,9/25/2018 6:50,9/25/2018 6:50,9/25/2018 6:54,9/25/2018 6:54,9/25/2018 7:00,9/25/2018 7:13,BURLINGTON,5401,C,44.4922116,-73.22026136
Old North End,A2,18-0006395,EMS call,10/10/2018 17:40,10/10/2018 17:40,10/10/2018 17:41,10/10/2018 17:44,10/10/2018 17:44,10/10/2018 18:25,BURLINGTON,5401,C,44.49689874,-73.23826871
Hill Section,T1,18-0006026,Alarm system activation due to malfunction,9/27/2018 7:30,9/27/2018 7:30,9/27/2018 7:30,9/27/2018 7:32,9/27/2018 7:34,9/27/2018 7:36,BURLINGTON,5401,B,44.49652292,-73.18459375
Old North End,A2,19-0000119,EMS call,1/7/2019 12:32,1/7/2019 12:32,1/7/2019 12:33,1/7/2019 12:34,1/7/2019 12:35,1/7/2019 12:48,BURLINGTON,5401,B,44.48586762,-73.24129616
Downtown,E1,18-0007289,Dispatched and canceled en route,11/23/2018 14:34,11/23/2018 14:34,11/23/2018 14:35,11/23/2018 14:37,11/23/2018 14:38,11/23/2018 14:43,BURLINGTON,5401,B,44.46935994,-73.21335785
SB,A2,19-0002670,Medical assist,5/4/2019 10:57,5/4/2019 10:57,5/4/2019 10:58,5/4/2019 11:00,5/4/2019 11:25,5/4/2019 12:13,SOUTH BURLINGTON,5403,B,44.44448907,-73.17446241
Downtown,E1,18-0007306,"Good intent call, other",11/24/2018 11:23,11/24/2018 11:23,11/24/2018 11:24,11/24/2018 11:26,11/24/2018 11:26,11/24/2018 11:30,BURLINGTON,5401,C,44.47201553,-73.19432078
Hill Section,E3,18-0004646,Assist invalid,8/4/2018 2:35,8/4/2018 2:35,8/4/2018 2:35,8/4/2018 2:39,8/4/2018 2:39,8/4/2018 2:45,BURLINGTON,5401,A,44.47689285,-73.1968323
Hill Section,E1,18-0007333,EMS call,11/25/2018 16:11,11/25/2018 16:11,11/25/2018 16:13,11/25/2018 16:14,11/25/2018 16:15,11/25/2018 16:39,BURLINGTON,5401,A,44.48725409,-73.20179226
Old North End,E3,18-0004819,Building fire  Excludes confined fires (113–118),8/10/2018 9:58,8/10/2018 9:58,8/10/2018 9:58,8/10/2018 10:02,8/10/2018 10:02,8/10/2018 10:28,BURLINGTON,5401,B,44.484202,-73.20539853
Downtown,E1,18-0007430,EMS call,11/30/2018 7:12,11/30/2018 7:12,11/30/2018 7:12,11/30/2018 7:14,11/30/2018 7:15,11/30/2018 7:26,BURLINGTON,5401,C,44.48775554,-73.22762621
Hill Section,E3,19-0000484,Alarm system activation due to malfunction,1/23/2019 23:27,1/23/2019 23:27,1/23/2019 23:28,1/23/2019 23:30,1/23/2019 23:32,1/24/2019 0:05,BURLINGTON,5401,C,44.47149441,-73.18203783
Downtown,E1,18-0007436,EMS call,11/30/2018 13:30,11/30/2018 13:30,11/30/2018 13:31,11/30/2018 13:33,11/30/2018 13:35,11/30/2018 13:56,BURLINGTON,5401,C,44.46743677,-73.2443013
Hill Section,E3,19-0007371,"Smoke detector activation (no fire), unintentional",11/19/2019 7:48,11/19/2019 7:48,11/19/2019 7:49,11/19/2019 7:51,11/19/2019 7:55,11/19/2019 8:08,BURLINGTON,5401,C,44.48598664,-73.20654174
Hill Section,E1,19-0006689,EMS call,10/23/2019 10:38,10/23/2019 10:38,10/23/2019 10:38,10/23/2019 10:40,10/23/2019 10:43,10/23/2019 10:54,BURLINGTON,5401,C,44.49904349,-73.20079557
Hill Section,E3,18-0007357,EMS call,11/27/2018 4:39,11/27/2018 4:39,11/27/2018 4:40,11/27/2018 4:41,11/27/2018 4:44,11/27/2018 5:11,BURLINGTON,5401,C,44.4629211,-73.19059051
Old North End,E1,19-0006810,"Smoke detector activation (no fire), unintentional",10/28/2019 10:41,10/28/2019 10:41,10/28/2019 10:42,10/28/2019 10:44,10/28/2019 10:47,10/28/2019 10:50,BURLINGTON,5401,B,44.47890737,-73.19005798
Hill Section,E3,19-0001186,EMS call,2/24/2019 5:53,2/24/2019 5:53,2/24/2019 5:53,2/24/2019 5:55,2/24/2019 5:57,2/24/2019 6:08,BURLINGTON,5401,B,44.46822726,-73.19093885
Downtown,E1,19-0006860,EMS call,10/31/2019 4:47,10/31/2019 4:47,10/31/2019 4:47,10/31/2019 4:49,10/31/2019 4:51,10/31/2019 5:02,BURLINGTON,5401,B,44.47636625,-73.21983151
Hill Section,E3,19-0003367,Assist invalid,6/6/2019 14:57,6/6/2019 14:57,6/6/2019 14:58,6/6/2019 15:01,6/6/2019 15:01,6/6/2019 15:11,BURLINGTON,5401,B,44.46842576,-73.18394286
Old North End,E1,19-0003459,"Smoke detector activation (no fire), unintentional",6/10/2019 16:22,6/10/2019 16:22,6/10/2019 16:22,6/10/2019 16:24,6/10/2019 16:26,6/10/2019 16:30,BURLINGTON,5401,C,44.49578255,-73.18683123
Downtown,BATT1,19-0003511,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,6/12/2019 15:39,6/12/2019 15:39,6/12/2019 15:49,6/12/2019 15:51,6/12/2019 15:52,6/12/2019 15:59,BURLINGTON,5401,B,44.48466235,-73.18264728
Hill Section,E1,19-0003676,Motor vehicle accident with no injuries,6/19/2019 11:19,6/19/2019 11:19,6/19/2019 11:20,6/19/2019 11:22,6/19/2019 11:25,6/19/2019 11:44,BURLINGTON,5401,C,44.49168006,-73.19535039
New North End,BATT1,19-0003860,Burlington Fire Department - Contractor Billable False Alarm,6/27/2019 4:01,6/27/2019 4:01,6/27/2019 4:01,6/27/2019 4:03,6/27/2019 4:12,6/27/2019 4:12,BURLINGTON,5408,B,44.50119945,-73.24746026
Downtown,E1,19-0003675,"Smoke detector activation (no fire), unintentional",6/19/2019 10:54,6/19/2019 10:54,6/19/2019 10:54,6/19/2019 10:54,6/19/2019 10:55,6/19/2019 10:56,BURLINGTON,5401,C,44.4953294,-73.21106984
Old North End,CRA1,19-0004887,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,8/8/2019 18:32,8/8/2019 18:32,8/8/2019 18:37,8/8/2019 18:37,8/8/2019 18:46,8/8/2019 19:32,BURLINGTON,5401,B,44.50671655,-73.21367313
Downtown,E1,19-0003697,EMS call,6/20/2019 6:06,6/20/2019 6:06,6/20/2019 6:07,6/20/2019 6:08,6/20/2019 6:10,6/20/2019 6:30,BURLINGTON,5401,A,44.4701036,-73.25102795
New North End,CRA1,19-0000314,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,1/17/2019 3:34,1/17/2019 3:34,1/17/2019 3:38,1/17/2019 3:39,1/17/2019 3:54,1/17/2019 5:07,BURLINGTON,5408,C,44.50079994,-73.25222508
Downtown,E1,19-0003742,EMS call,6/21/2019 22:44,6/21/2019 22:44,6/21/2019 22:44,6/21/2019 22:47,6/21/2019 22:49,6/21/2019 23:01,BURLINGTON,5401,B,44.48306041,-73.24076584
New North End,CRA1,19-0004321,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,7/17/2019 6:17,7/17/2019 6:17,7/17/2019 6:19,7/17/2019 6:21,7/17/2019 6:29,7/17/2019 7:46,BURLINGTON,5408,A,44.49683093,-73.27806891
Downtown,E1,19-0003745,EMS call,6/21/2019 23:47,6/21/2019 23:47,6/21/2019 23:48,6/21/2019 23:50,6/21/2019 23:51,6/21/2019 23:57,BURLINGTON,5401,B,44.49747287,-73.2356495
New North End,CRA1,19-0001955,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,4/2/2019 12:19,4/2/2019 12:19,4/2/2019 12:21,4/2/2019 12:24,4/2/2019 12:35,4/2/2019 13:48,BURLINGTON,5408,C,44.53096795,-73.2606694
Downtown,E1,19-0003811,,6/24/2019 15:44,6/24/2019 15:44,6/24/2019 15:45,6/24/2019 15:46,6/24/2019 15:47,6/24/2019 15:49,BURLINGTON,5401,,44.46974475,-73.18163114
New North End,CRA1,18-0006249,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,10/5/2018 10:24,10/5/2018 10:24,10/5/2018 10:26,10/5/2018 10:28,10/5/2018 10:38,10/5/2018 11:42,BURLINGTON,5408,A,44.52921608,-73.28018321
Downtown,E1,19-0003181,EMS call,5/29/2019 15:48,5/29/2019 15:48,5/29/2019 15:48,5/29/2019 15:51,5/29/2019 15:51,5/29/2019 16:00,BURLINGTON,5401,C,44.49078804,-73.22374213
New North End,CRA1,19-0007380,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,11/19/2019 11:17,11/19/2019 11:17,11/19/2019 11:21,11/19/2019 11:24,11/19/2019 11:32,11/19/2019 12:09,BURLINGTON,5408,C,44.48847119,-73.22959102
Downtown,E1,18-0006097,EMS call,9/29/2018 18:55,9/29/2018 18:55,9/29/2018 18:56,9/29/2018 18:59,9/29/2018 19:00,9/29/2018 19:10,BURLINGTON,5401,A,44.47341078,-73.22865811
New North End,CRA1,19-0004122,EMS call,7/9/2019 6:42,7/9/2019 6:42,7/9/2019 6:44,7/9/2019 6:45,7/9/2019 6:51,7/9/2019 8:03,BURLINGTON,5408,B,44.51263144,-73.28865953
South End,T1,18-0006151,Alarm system activation due to malfunction,10/2/2018 3:26,10/2/2018 3:26,10/2/2018 3:27,10/2/2018 3:31,10/2/2018 3:34,10/2/2018 3:36,BURLINGTON,5401,A,44.43875218,-73.20849832
New North End,CRA1,18-0007338,EMS call,11/26/2018 6:04,11/26/2018 6:04,11/26/2018 6:07,11/26/2018 6:09,11/26/2018 6:16,11/26/2018 6:46,BURLINGTON,5408,B,44.53023279,-73.26302136
Downtown,T1,18-0005327,"Good intent call, other",8/31/2018 9:56,8/31/2018 9:56,8/31/2018 9:58,8/31/2018 9:58,8/31/2018 9:58,8/31/2018 10:01,BURLINGTON,5401,B,44.47745691,-73.18074879
Old North End,L2,19-0005541,EMS call,9/5/2019 21:45,9/5/2019 21:45,9/5/2019 21:45,9/5/2019 21:48,9/5/2019 21:49,9/5/2019 21:58,BURLINGTON,5401,C,44.46553055,-73.20319755
Downtown,E1,18-0005427,Motor vehicle accident with no injuries,9/4/2018 15:12,9/4/2018 15:12,9/4/2018 15:13,9/4/2018 15:15,9/4/2018 15:16,9/4/2018 15:33,BURLINGTON,5401,C,44.47852865,-73.19573967
Old North End,L2,19-0005579,Gasoline or other flammable liquid spill,9/7/2019 21:19,9/7/2019 21:19,9/7/2019 21:25,9/7/2019 21:27,9/7/2019 21:31,9/7/2019 22:05,BURLINGTON,5401,B,44.49929956,-73.19646879
New North End,A2,18-0007860,EMS call,12/20/2018 8:33,12/20/2018 8:33,12/20/2018 8:33,12/20/2018 8:35,12/20/2018 8:37,12/20/2018 9:28,BURLINGTON,5408,B,44.50648941,-73.21559284
Old North End,L2,19-0006358,EMS call,10/9/2019 15:34,10/9/2019 15:34,10/9/2019 15:35,10/9/2019 15:36,10/9/2019 15:38,10/9/2019 15:46,BURLINGTON,5401,A,44.49445598,-73.2322651
New North End,E6,19-0001982,EMS call,4/3/2019 22:34,4/3/2019 22:34,4/3/2019 22:34,4/3/2019 22:38,4/3/2019 22:40,4/3/2019 22:56,BURLINGTON,5408,A,44.53396116,-73.23981867
Hill Section,L2,19-0002480,EMS call,4/26/2019 6:13,4/26/2019 6:13,4/26/2019 6:15,4/26/2019 6:16,4/26/2019 6:19,4/26/2019 6:34,BURLINGTON,5401,C,44.50714465,-73.19636261
Old North End,E6,19-0002262,EMS call,4/16/2019 5:38,4/16/2019 5:38,4/16/2019 5:39,4/16/2019 5:40,4/16/2019 5:40,4/16/2019 5:43,BURLINGTON,5401,B,44.50632936,-73.22126893
Old North End,L2,19-0004177,EMS call,7/11/2019 14:52,7/11/2019 14:52,7/11/2019 14:52,7/11/2019 14:54,7/11/2019 14:57,7/11/2019 15:06,BURLINGTON,5401,A,44.48021466,-73.23105217
Hill Section,E6,19-0002285,"Public service assistance, other",4/17/2019 5:57,4/17/2019 5:57,4/17/2019 5:57,4/17/2019 6:02,4/17/2019 6:06,4/17/2019 6:14,BURLINGTON,5401,C,44.5040225,-73.19578067
Old North End,L2,19-0004244,Water or steam leak,7/14/2019 8:34,7/14/2019 8:34,7/14/2019 8:35,7/14/2019 8:37,7/14/2019 8:38,7/14/2019 8:46,BURLINGTON,5401,A,44.47112011,-73.20680844
Old North End,E6,19-0006446,EMS call,10/13/2019 4:20,10/13/2019 4:20,10/13/2019 4:20,10/13/2019 4:22,10/13/2019 4:25,10/13/2019 4:42,BURLINGTON,5401,B,44.48682893,-73.18561229
Downtown,L2,19-0004262,"Good intent call, other",7/15/2019 5:05,7/15/2019 5:05,7/15/2019 5:05,7/15/2019 5:07,7/15/2019 5:10,7/15/2019 5:15,BURLINGTON,5401,B,44.47912068,-73.1987969
Old North End,E6,19-0006451,EMS call,10/13/2019 6:59,10/13/2019 6:59,10/13/2019 6:59,10/13/2019 7:01,10/13/2019 7:04,10/13/2019 7:12,BURLINGTON,5401,B,44.49062761,-73.23575981
Old North End,L2,19-0004342,EMS call,7/18/2019 5:51,7/18/2019 5:51,7/18/2019 5:52,7/18/2019 5:53,7/18/2019 5:57,7/18/2019 6:08,BURLINGTON,5401,B,44.47844608,-73.20546791
Downtown,E6,19-0006044,EMS call,9/27/2019 8:33,9/27/2019 8:33,9/27/2019 8:34,9/27/2019 8:35,9/27/2019 8:37,9/27/2019 8:53,BURLINGTON,5401,A,44.47045183,-73.21706313
Old North End,L2,19-0004389,Smoke detector activation due to malfunction,7/20/2019 1:52,7/20/2019 1:52,7/20/2019 1:52,7/20/2019 1:55,7/20/2019 1:57,7/20/2019 2:05,BURLINGTON,5401,C,44.48815024,-73.24379981
Hill Section,E6,19-0001391,EMS call,3/6/2019 5:46,3/6/2019 5:46,3/6/2019 5:47,3/6/2019 5:50,3/6/2019 5:53,3/6/2019 6:06,BURLINGTON,5401,C,44.48907493,-73.2344982
Old North End,L2,19-0004447,EMS call,7/22/2019 12:04,7/22/2019 12:04,7/22/2019 12:05,7/22/2019 12:06,7/22/2019 12:08,7/22/2019 12:22,BURLINGTON,5401,C,44.47364039,-73.23017443
Hill Section,E6,19-0001005,Alarm system activation due to malfunction,2/15/2019 8:11,2/15/2019 8:11,2/15/2019 8:12,2/15/2019 8:15,2/15/2019 8:15,2/15/2019 8:49,BURLINGTON,5401,B,44.45960218,-73.19424745
Old North End,L2,19-0001288,EMS call,2/28/2019 16:16,2/28/2019 16:16,2/28/2019 16:17,2/28/2019 16:19,2/28/2019 16:20,2/28/2019 16:38,BURLINGTON,5401,C,44.49306911,-73.21278258
South End,E6,18-0006656,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,10/22/2018 8:55,10/22/2018 8:55,10/22/2018 8:56,10/22/2018 8:58,10/22/2018 9:00,10/22/2018 9:15,BURLINGTON,5401,C,44.481569,-73.20966565
New North End,L4,19-0003515,EMS call,6/12/2019 17:53,6/12/2019 17:53,6/12/2019 17:53,6/12/2019 17:55,6/12/2019 17:57,6/12/2019 18:01,BURLINGTON,5401,B,44.50743435,-73.27476453
Old North End,L2,18-0008002,EMS call,12/28/2018 2:01,12/28/2018 2:01,12/28/2018 2:01,12/28/2018 2:03,12/28/2018 2:05,12/28/2018 2:17,BURLINGTON,5401,A,44.4653701,-73.23124403
New North End,L4,19-0003061,EMS call,5/24/2019 5:06,5/24/2019 5:06,5/24/2019 5:07,5/24/2019 5:09,5/24/2019 5:10,5/24/2019 5:25,BURLINGTON,5408,A,44.53068658,-73.23641056
Old North End,L2,19-0002259,EMS call,4/16/2019 2:42,4/16/2019 2:42,4/16/2019 2:43,4/16/2019 2:45,4/16/2019 2:49,4/16/2019 3:00,BURLINGTON,5401,B,44.48882651,-73.19492102
New North End,L4,19-0002433,EMS call,4/23/2019 17:03,4/23/2019 17:03,4/23/2019 17:03,4/23/2019 17:09,4/23/2019 17:09,4/23/2019 17:22,BURLINGTON,5408,C,44.49383579,-73.25837603
Old North End,L2,19-0005346,EMS call,8/29/2019 20:20,8/29/2019 20:20,8/29/2019 20:20,8/29/2019 20:22,8/29/2019 20:24,8/29/2019 20:33,BURLINGTON,5401,B,44.48948243,-73.22353261
New North End,L4,19-0002500,Assist invalid,4/26/2019 20:22,4/26/2019 20:22,4/26/2019 20:23,4/26/2019 20:26,4/26/2019 20:28,4/26/2019 20:40,BURLINGTON,5408,C,44.50339377,-73.27325214
Old North End,L2,18-0006419,EMS call,10/11/2018 16:41,10/11/2018 16:41,10/11/2018 16:41,10/11/2018 16:44,10/11/2018 16:44,10/11/2018 16:50,BURLINGTON,5401,A,44.47653478,-73.18180428
New North End,L4,19-0005885,"Good intent call, other",9/20/2019 6:18,9/20/2019 6:18,9/20/2019 6:18,9/20/2019 6:21,9/20/2019 6:23,9/20/2019 6:36,BURLINGTON,5408,C,44.52712065,-73.25943836
New North End,L2,18-0004951,Smoke detector activation due to malfunction,8/15/2018 8:52,8/15/2018 8:52,8/15/2018 8:52,8/15/2018 8:55,8/15/2018 9:02,8/15/2018 9:10,BURLINGTON,5408,A,44.50075134,-73.25290254
New North End,L4,19-0006025,EMS call,9/26/2019 9:17,9/26/2019 9:17,9/26/2019 9:18,9/26/2019 9:20,9/26/2019 9:21,9/26/2019 9:40,BURLINGTON,5408,C,44.52167134,-73.2343166
New North End,L4,18-0007813,EMS call,12/18/2018 1:27,12/18/2018 1:27,12/18/2018 1:28,12/18/2018 1:30,12/18/2018 1:32,12/18/2018 1:45,BURLINGTON,5408,B,44.50931796,-73.22372546
New North End,A1,19-0003136,EMS call,5/27/2019 12:36,5/27/2019 12:36,5/27/2019 12:42,5/27/2019 12:42,5/27/2019 12:51,5/27/2019 13:07,BURLINGTON,5408,A,44.5150036,-73.25473989
New North End,L4,18-0008061,EMS call,12/31/2018 13:58,12/31/2018 13:58,12/31/2018 13:58,12/31/2018 14:01,12/31/2018 14:02,12/31/2018 14:22,BURLINGTON,5408,A,44.53502393,-73.24190193
Old North End,A1,19-0003206,EMS call,5/30/2019 9:59,5/30/2019 9:59,5/30/2019 10:00,5/30/2019 10:01,5/30/2019 10:05,5/30/2019 10:46,BURLINGTON,5401,A,44.49467106,-73.19239793
New North End,L4,19-0002258,Smoke detector activation due to malfunction,4/15/2019 23:01,4/15/2019 23:01,4/15/2019 23:02,4/15/2019 23:05,4/15/2019 23:08,4/15/2019 23:17,BURLINGTON,5408,A,44.50244758,-73.27234474
New North End,L4,19-0007502,EMS call,11/25/2019 0:41,11/25/2019 0:41,11/25/2019 0:42,11/25/2019 0:44,11/25/2019 0:46,11/25/2019 1:02,BURLINGTON,5408,B,44.49403077,-73.2444476
New North End,L4,19-0001590,EMS call,3/16/2019 4:46,3/16/2019 4:46,3/16/2019 4:46,3/16/2019 4:48,3/16/2019 4:50,3/16/2019 5:30,BURLINGTON,5408,A,44.52410331,-73.24861796
New North End,L4,19-0002363,EMS call,4/20/2019 11:28,4/20/2019 11:28,4/20/2019 11:28,4/20/2019 11:30,4/20/2019 11:33,4/20/2019 11:42,BURLINGTON,5408,C,44.52904412,-73.28166471
New North End,L4,19-0001614,EMS call,3/17/2019 7:22,3/17/2019 7:22,3/17/2019 7:22,3/17/2019 7:24,3/17/2019 7:26,3/17/2019 7:41,BURLINGTON,5408,B,44.49520873,-73.23549721
New North End,L4,19-0002799,Smoke detector activation due to malfunction,5/10/2019 23:02,5/10/2019 23:02,5/10/2019 23:03,5/10/2019 23:05,5/10/2019 23:08,5/10/2019 23:25,BURLINGTON,5408,B,44.54213127,-73.26906664
New North End,L4,18-0006605,EMS call,10/20/2018 6:36,10/20/2018 6:36,10/20/2018 6:37,10/20/2018 6:37,10/20/2018 6:40,10/20/2018 6:52,BURLINGTON,5408,A,44.52423671,-73.25464729
South End,L4,19-0001641,EMS call,3/19/2019 0:29,3/19/2019 0:29,3/19/2019 0:30,3/19/2019 0:31,3/19/2019 0:33,3/19/2019 0:39,BURLINGTON,5401,C,44.4733893,-73.19310308
New North End,L4,18-0007053,EMS call,11/10/2018 0:06,11/10/2018 0:06,11/10/2018 0:07,11/10/2018 0:14,11/10/2018 0:14,11/10/2018 0:28,BURLINGTON,5408,C,44.50175072,-73.27515597
New North End,L4,18-0007974,EMS call,12/26/2018 14:48,12/26/2018 14:48,12/26/2018 14:52,12/26/2018 14:52,12/26/2018 14:52,12/26/2018 16:02,BURLINGTON,5408,B,44.53863489,-73.24621706
New North End,L4,18-0006210,EMS call,10/4/2018 6:21,10/4/2018 6:21,10/4/2018 6:21,10/4/2018 6:23,10/4/2018 6:24,10/4/2018 6:37,BURLINGTON,5408,C,44.49257676,-73.25993652
New North End,E6,18-0005292,EMS call,8/29/2018 23:17,8/29/2018 23:17,8/29/2018 23:17,8/29/2018 23:20,8/29/2018 23:23,8/29/2018 23:33,BURLINGTON,5408,C,44.51627906,-73.26556836
Downtown,E5,19-0001139,EMS call,2/21/2019 15:20,2/21/2019 15:20,2/21/2019 15:21,2/21/2019 15:22,2/21/2019 15:23,2/21/2019 15:40,BURLINGTON,5401,B,44.47736412,-73.19684307
South End,E6,18-0006453,EMS call,10/13/2018 10:08,10/13/2018 10:08,10/13/2018 10:09,10/13/2018 10:10,10/13/2018 10:13,10/13/2018 10:28,BURLINGTON,5401,C,44.45748714,-73.18639671
South End,E5,19-0003077,EMS call,5/24/2019 17:32,5/24/2019 17:32,5/24/2019 17:32,5/24/2019 17:34,5/24/2019 17:35,5/24/2019 17:55,BURLINGTON,5401,A,44.44544321,-73.20314272
Downtown,E6,18-0007706,EMS call,12/13/2018 8:57,12/13/2018 8:57,12/13/2018 9:03,12/13/2018 9:03,12/13/2018 9:03,12/13/2018 9:23,BURLINGTON,5401,A,44.48764423,-73.21210037
Downtown,E5,19-0003154,Gasoline or other flammable liquid spill,5/28/2019 9:10,5/28/2019 9:10,5/28/2019 9:11,5/28/2019 9:11,5/28/2019 9:11,5/28/2019 9:26,BURLINGTON,5401,B,44.48902712,-73.21241426
South End,E6,18-0007798,EMS call,12/17/2018 5:26,12/17/2018 5:26,12/17/2018 5:26,12/17/2018 5:29,12/17/2018 5:31,12/17/2018 5:46,BURLINGTON,5401,B,44.46172448,-73.19869338
South End,E5,18-0007007,"Smoke detector activation (no fire), unintentional",11/7/2018 11:28,11/7/2018 11:28,11/7/2018 11:28,11/7/2018 11:31,11/7/2018 11:33,11/7/2018 11:42,BURLINGTON,5401,A,44.42910634,-73.1989183
